1063 6072 10900;4864 30578 23 7924 30610 10 4636 -1 0 8758 -1 0
3870 5990 10571 10570 10977;2525 318317 100 47511 318318 19 92058 318610 12 92665 -1 0 17308 -1 0 41996 -1 0
3169 8456 10707 10899 10891;94305 210092 5 1325 210094 22 130929 -1 0 244116 -1 0
128 5036 10572 10614 10698 10728 10729;369 1552 7 188 1920 4 829 1976 9 8521 -1 0 124352 -1 0 27481 -1 0
1249 6278 10583 10685 10882 10834 11027;829 40991 5 1727 43664 7 179105 -1 0 8435 -1 0
4213 9548 10628 10669;179737 377387 5 127931 377444 4 25697 -1 0 56184 -1 0
3011 7409 10631 11149;82215 186283 5 74 186363 11 55841 186653 4 45770 186713 4 11933 -1 0 124613 -1 0 140371 -1 0 4919 -1 0
4588 10153 10628 10629 10557 10631 10699;40292 452506 18 83398 452508 20 219043 452548 9 119010 452650 4 5644 -1 0 43062 -1 0 11062 -1 0 175400 -1 0
3311 8622 10699 10853 11063;43351 237275 6 107153 237280 4 44576 -1 0 3131 -1 0
3708 7157 10568 10549 10552 10665 10845;50583 293983 7 117719 293984 5 64880 -1 0 6089 -1 0
461 5451 10668 10736;124 9224 6 74 9225 4 761 -1 0 93054 -1 0
2811 8061 10671;25301 159676 6 26076 159683 4 5033 -1 0 29866 -1 0
3498 8114 10583 10753 10996;1325 266510 9 83398 266511 13 55790 -1 0 148229 -1 0
4216 9679 10594 10595 10630;89220 378324 4 114696 378961 8 57154 -1 0 25385 -1 0
4438 9943 10782 10784;81133 425016 43 60080 425017 10 83398 425036 27 83721 425272 4 21712 -1 0 128779 -1 0 1502 -1 0 11751 -1 0
2440 7637 10594 10595 10670;51988 129193 8 55751 129194 6 4552 129196 9 98634 -1 0 8758 -1 0 98623 -1 0
897 5922 10682 10589 10632 10960;5374 24772 7 347 24775 4 17584 -1 0 489 -1 0
2906 8139 10584 10608 10675 10734 11203;59208 170339 10 26969 170357 14 243287 -1 0 50696 -1 0
1474 6524 10563 10785;7182 55600 5 4252 55607 5 9624 -1 0 8260 -1 0
3033 8307 10630 10565;44126 189037 4 26076 189040 4 3397 -1 0 48 -1 0
370 5300 10668 10713 10658 10869;74 6913 4 2359 6916 40 1272 6926 15 46853 -1 0 52112 -1 0 87355 -1 0
3701 9112 10598 10719 10939 10884;86889 293112 11 129209 293119 8 222902 -1 0 29 -1 0
4326 9222 10614;184523 402259 5 156895 402267 7 233959 -1 0 19945 -1 0
4240 9714 10628 10722 11222;149663 381983 32 3170 382084 15 163255 -1 0 306 -1 0
1522 6579 10585 10691;5646 59536 4 4646 59547 34 215742 -1 0 4983 -1 0
386 5378 10583 10875;2238 7234 11 2652 7247 4 4864 13906 5 106330 -1 0 10833 -1 0 272 -1 0
3371 8545 10572 10630 10647 10681;113350 250369 59 43351 250457 11 8850 -1 0 40357 -1 0
3469 8547 10598 10550 10635;26076 264204 7 108333 264216 4 10335 -1 0 45095 -1 0
1630 6230 10636 10630;9719 65657 14 25168 66378 7 102117 -1 0 105987 -1 0
4729 10323 10548 10798 10574 11211;92058 478137 17 228543 478148 4 52521 -1 0 63767 -1 0
2756 7422 10645 10652;21308 154108 7 30887 154109 7 10289 -1 0 85267 -1 0
3473 8846 10672 10838;27209 264359 9 30005 264361 6 58602 -1 0 15606 -1 0
814 5830 10583 10584 10661 10776 10853;5563 21331 22 1325 21356 19 1186 21357 16 1186 21389 5 5477 21431 54 36834 92513 5 82798 -1 0 86822 -1 0 5068 -1 0 141963 -1 0 22596 -1 0 472 -1 0
2108 6073 10594 10595 10747;40759 103030 4 1325 103035 26 5669 -1 0 9290 -1 0
4211 9679 10739 10799 11042 10842 11017;40292 377216 157 89004 377258 24 22596 377298 7 58801 377330 6 20467 377340 4 96218 377341 62 16630 -1 0 42 -1 0 21133 -1 0 45218 -1 0 82528 -1 0 78842 -1 0
4244 7315 10568 10685 10750 10557 10675;30833 382917 9 92058 387819 5 105689 -1 0 2238 -1 0
3489 8861 10709;520 265924 7 1325 265976 11 116905 -1 0 17215 -1 0
4164 9629 10643 10701 10630 10971 10697;50583 369167 38 4272 369168 11 83835 -1 0 5963 -1 0
3465 8837 10563 10750 10798 10793 10795;58448 264297 4 116392 266926 7 55703 -1 0 46416 -1 0
3664 9072 10733 10834 10773 10918 10835;9887 288041 7 120730 288047 5 6389 288070 9 52741 -1 0 83478 -1 0 112207 -1 0
3453 8818 10598 10632 10941 10982;45613 262554 4 115157 262576 6 70708 -1 0 73380 -1 0
881 5901 10807 11005 10816;1501 23878 9 8563 24702 4 75057 -1 0 7712 -1 0
1720 5881 10688;1255 70857 13 1492 70872 8 5902 -1 0 2936 -1 0
794 5483 10553;520 20620 7 124 20623 16 3540 20627 7 22182 -1 0 17516 -1 0 25420 -1 0
3242 4996 10598 10550 10644 10551 10942;111915 247419 13 84967 253961 11 4952 -1 0 153814 -1 0
1155 6094 10660 10962 10621 10699;369 34314 9 1325 34325 11 22302 -1 0 93451 -1 0
1213 6232 10807 10954 10905;347 38434 4 124 38443 5 6389 38450 14 183700 -1 0 2314 -1 0 10455 -1 0
587 5563 10628;329 12464 6 4554 12472 5 15764 -1 0 12200 -1 0
1625 5058 10614 10645 10799 10784;9887 65350 47 46708 311114 8 78 -1 0 186456 -1 0
3427 8788 10559 10911;106192 258020 42 27574 258048 16 107211 258177 9 227860 -1 0 3702 -1 0 56364 -1 0
3709 9117 10669 10852 11067 11068 11058;45613 294057 4 83398 294061 19 97831 294063 11 22182 -1 0 156675 -1 0 62689 -1 0
2169 7335 10566 10834 10941 10800 11151;24653 107446 12 23473 107448 20 44200 107473 4 44224 107506 4 101270 -1 0 64874 -1 0 45539 -1 0 1924 -1 0
1114 6112 10598 11058;520 32482 9 40456 99197 6 121 -1 0 51994 -1 0
3541 8910 10594 10595 10579 10799;47472 269968 6 111951 269974 4 38424 -1 0 9131 -1 0
3688 9059 10628 10689 10739 10630 11084;45613 290802 4 1325 290804 9 6384 -1 0 90492 -1 0
2198 7325 10636 10769 10689 10908;1325 109840 14 25301 109841 11 202336 -1 0 171547 -1 0
1636 5344 10568 10671 10778 10783 10684;25349 67117 12 7266 352554 5 75777 -1 0 238680 -1 0
127 5115 10623;520 1531 10 373 1553 8 23741 -1 0 353 -1 0
3568 8522 10691 11008 11184;24142 273856 11 8563 273858 31 5819 -1 0 74 -1 0
2468 5124 10548 10906;35354 130813 41 6316 130827 7 7142 130914 4 14105 130947 16 99370 -1 0 35879 -1 0 176834 -1 0 218022 -1 0
3673 9078 10548 10557 10786 10915 11124;133923 289005 10 1492 289008 11 47511 289024 5 44301 -1 0 12489 -1 0 62094 -1 0
33 4986 10628 10629 10630 10631;176 731 27 1492 121849 4 92654 -1 0 24678 -1 0
3352 8099 10583 10569 10808;112768 246241 10 5603 246280 6 87355 -1 0 550 -1 0
2919 4943 10683 11204;347 172317 13 1268 172318 34 73762 172321 5 34342 -1 0 26539 -1 0 10725 -1 0
2025 7155 10899;37640 95256 24 8563 95278 22 89996 -1 0 569 -1 0
4564 5692 10600 10729 10599 10726 10990;206691 449215 9 98263 449223 7 65066 -1 0 173434 -1 0
3856 9284 10614 10566 10862;347 315051 31 22334 315189 4 9643 -1 0 105169 -1 0
715 5676 10614 10966;124 17145 5 3197 17150 4 3131 -1 0 165236 -1 0
331 5327 10583 10645;1228 6199 12 124 6200 20 1353 6222 46 74763 -1 0 62868 -1 0 55856 -1 0
4414 9721 10548 10598;50546 420499 7 83398 420511 22 1284 -1 0 552 -1 0
4139 9596 10614 10595 10784 10632 10941;148184 363215 10 25572 363244 27 47373 -1 0 64695 -1 0
3455 6672 10586 10962 11009 11069;96973 262713 42 59023 262732 12 10887 262802 12 43351 262909 7 110719 -1 0 45640 -1 0 8533 -1 0 33968 -1 0
3721 6922 10671 10672;122958 296903 10 7924 296982 4 420 -1 0 207381 -1 0
2270 6509 10548 10871;1492 113699 4 1353 113701 4 75518 -1 0 204634 -1 0
1595 6667 10899;124 63330 10 4552 63376 5 42591 -1 0 28745 -1 0
2370 7581 10628 11122 10937;5739 123593 7 11484 123622 4 27858 -1 0 1727 -1 0
1161 4920 10970;1656 34547 13 4976 34614 11 8940 34637 21 103041 -1 0 38674 -1 0 20003 -1 0
3180 7892 10548 10589 10686;1325 212289 43 43351 212293 41 47511 212401 13 70454 -1 0 4993 -1 0 23278 -1 0
4693 5783 10583 10661 10660 10853 11262;52394 471763 31 43351 471832 43 911 -1 0 8868 -1 0
4258 8873 10595 10585 10946;4962 386598 18 392 386621 8 109538 -1 0 62434 -1 0
1816 6854 10669 10586 11009 10612;1325 77058 8 43351 225446 4 12136 -1 0 130255 -1 0
407 5355 10600 10737 10678 10726;1236 7858 9 2451 7861 5 116526 -1 0 23008 -1 0
4559 10124 10689 10627 10626;80687 448676 54 104696 448681 11 217295 448733 21 179151 448738 10 47472 448741 6 119010 448830 7 2058 -1 0 42650 -1 0 187065 -1 0 119161 -1 0 34803 -1 0 25617 -1 0
3147 8062 10614 10572 10645;92168 205728 4 43351 210684 5 57670 -1 0 420 -1 0
2400 7593 10594 10830 10670 10782 10903;1236 127076 5 52112 127093 8 29216 -1 0 198144 -1 0
346 5345 10589 10674 10675;1236 6467 14 1460 6470 10 1390 6475 4 1382 6481 7 30522 -1 0 4984 -1 0 5732 -1 0 19979 -1 0
3245 8544 10739 10705 10962 10768 10612;43351 225425 5 1325 225434 5 140371 -1 0 104639 -1 0
838 5344 10583 10737 10733 10599;124 22213 5 9290 30334 8 10379 -1 0 143866 -1 0
1269 5344 10583 10584 10600 11027;7924 41663 20 25678 67784 5 4552 68283 20 1341 68332 7 1855 -1 0 145846 -1 0 138746 -1 0 7282 -1 0
1861 6947 10566 10668 10686;1325 80367 42 386 80410 35 37061 93011 10 22498 -1 0 181037 -1 0 29011 -1 0
1123 5735 10737 10724;8563 32852 15 7924 32854 5 19872 -1 0 144734 -1 0
382 5369 10548 10598 10874;329 7186 14 1588 7188 4 36384 -1 0 93729 -1 0
4508 10046 10548 10669 10819 10894 11034;179151 438227 7 9887 438232 5 82798 -1 0 76885 -1 0
2994 8252 10569 10819 10554 10696 10800;2451 183417 13 1236 183426 14 46585 -1 0 48663 -1 0
4857 10477 10614 10805 10986;199630 506258 8 92058 506277 24 238965 -1 0 4574 -1 0
1027 5195 10548 10769 10757 10711 11043;1588 29337 4 8554 29342 5 9565 29390 8 7616 29402 15 2190 29554 8 9824 29995 5 9914 30230 4 12489 38229 21 9444 212462 6 16770 -1 0 65373 -1 0 128146 -1 0 65077 -1 0 898 -1 0 231137 -1 0 13 -1 0 52072 -1 0 1311 -1 0
51 5014 10614 10662 10663 10664;124 432 4 59 440 4 75633 -1 0 107 -1 0
1240 6265 10598 10682 10653;12808 39682 8 12998 39721 5 48885 -1 0 194034 -1 0
63 4925 10594 10677;327 648 5 100 1485 5 391 1510 9 1352 4923 16 2045 5381 5 301 5993 14 386 6107 44 65526 -1 0 73490 -1 0 70236 -1 0 204101 -1 0 761 -1 0 1255 -1 0 209383 -1 0
218 5181 10548 10559 10551 10554 10798;1236 3336 9 1341 3339 7 15735 -1 0 130302 -1 0
2078 6551 10566 10554 10590 10696;26169 99908 13 23785 99912 5 26076 100042 4 15 -1 0 186579 -1 0 41010 -1 0
938 5239 10660 10962 10745 10705 11007;8895 25925 17 1655 25926 42 73798 -1 0 171547 -1 0
3899 9328 10628 10636 10663;142085 322604 28 101226 322671 10 110708 -1 0 83398 -1 0
3234 8534 10653 10894 10654 10908;84488 223570 27 9167 223585 28 14 223588 11 231959 -1 0 38601 -1 0 118021 -1 0
1373 6413 10614 10585 10591 10590 10592;6389 47085 9 8563 47086 43 15543 47214 4 244090 -1 0 152441 -1 0 74387 -1 0
5 4937 10548 10560 10561 10562;42 30 20 141 144 7 78 190 14 345 813 4 6432 18417 6 129338 -1 0 20391 -1 0 200299 -1 0 17609 -1 0 42299 -1 0
976 5202 10568 10711 10806 11028;2190 27139 6 6353 27140 13 144 -1 0 6690 -1 0
2927 8180 10614 10645;57780 173537 4 76712 173563 7 41592 -1 0 34219 -1 0
397 5149 10583 10881;1241 7721 11 1353 13615 4 504 -1 0 64874 -1 0
3670 8793 10594 10626 10627 11082;47033 288607 4 114696 288676 7 5963 -1 0 149533 -1 0
404 5369 10548;520 7783 5 1236 7792 26 4530 -1 0 231959 -1 0
4805 10422 10685 10740 10897 10752 10860;177855 493722 5 133767 493730 4 95248 -1 0 62295 -1 0
514 5265 10572 10646;2936 10677 6 3197 10678 5 75882 -1 0 154072 -1 0
1848 6928 10628 10815 10908;28040 79436 6 29576 79462 10 25680 -1 0 120582 -1 0
3396 8749 10548 10572 10645 10615 11156;1325 254087 12 562 254090 11 1492 254092 22 43331 -1 0 47332 -1 0 4248 -1 0
2461 7671 10583 10584 10669 10615 10579;1325 130620 29 28370 279961 5 105689 -1 0 3939 -1 0
4385 9875 10614 10862 10719 10848;70392 413743 7 1325 413745 6 1492 413807 5 24140 413819 29 9357 -1 0 26505 -1 0 104696 -1 0 140371 -1 0
866 5880 10604 10974 10899;1255 23444 6 1236 23452 12 5922 -1 0 26143 -1 0
430 5423 10585 10550 10782 10691 10621;2535 8505 7 1241 8509 22 2192 -1 0 211783 -1 0
2611 7832 10962 10664 11131;22316 142006 8 56299 142007 8 40569 142008 21 30475 -1 0 311 -1 0 167702 -1 0
3500 8818 10651 10602 10961 10766;520 266688 7 1492 266698 5 131034 -1 0 23029 -1 0
2673 7913 10594 10550 10830 10719;52112 147011 12 6389 147016 4 56578 147043 14 64497 147066 9 92343 -1 0 37677 -1 0 31231 -1 0 81003 -1 0
4636 10208 10848 10632 10764 10918 10592;104696 461489 5 154072 461498 13 825 -1 0 95114 -1 0
2406 7618 10572 10630;49105 127436 22 45539 127463 14 51934 -1 0 1352 -1 0
3724 9135 10626 10627;26076 296537 37 138162 296541 7 1172 -1 0 4262 -1 0
2541 5366 10563 10644 10947;31129 135485 5 43351 141956 7 55790 -1 0 128412 -1 0
4665 9792 10548 10628 10577 10738 10659;144747 466341 8 1486 466349 25 8563 466424 163 118984 -1 0 2433 -1 0 36723 -1 0
3741 9018 10548 10568 10583 11051;1325 299648 18 101770 299666 20 47472 299672 11 35120 -1 0 59273 -1 0 56960 -1 0
1903 6991 10568 10750 10729 10554;31635 86235 6 8821 86237 6 16591 -1 0 159391 -1 0
4314 9721 10586 10699 11009;43351 400128 20 142085 400155 5 170832 400300 4 61 -1 0 75628 -1 0 10468 -1 0
4781 10393 10566 10799 10753;207910 495360 4 24142 495588 4 16222 -1 0 43129 -1 0
1665 6743 10643 10751;19976 67613 5 16660 67614 4 23389 -1 0 353 -1 0
1721 6712 10568 10729 11135;10522 71321 17 6848 71595 8 8564 -1 0 75633 -1 0
1531 5613 10548 10656 11093 10574;520 59930 14 1325 59934 5 10068 -1 0 3170 -1 0
3141 8430 10548 10557 10560;1492 205194 5 26076 205200 12 26918 -1 0 34182 -1 0
3400 8092 10594 10585 10691 10775;43101 254792 19 52112 254812 12 93729 254829 16 27898 254868 5 20467 254881 4 140404 -1 0 30136 -1 0 25678 -1 0 1576 -1 0 12350 -1 0
4092 6696 10548 10871;104964 355929 8 8563 355984 7 11133 -1 0 26129 -1 0
4574 10141 10737 10941 10599 11055 10980;2451 450201 8 90491 453455 4 8533 -1 0 82339 -1 0
3902 9333 10614 10629 10645 10615 10616;22927 323058 22 1492 323084 16 98437 323151 8 100052 -1 0 20545 -1 0 124352 -1 0
3977 9415 10549 10657 10844 10950;1492 338924 14 9887 338938 11 16459 -1 0 56572 -1 0
4434 9794 11067 11220;70245 424272 12 189477 424273 6 214639 -1 0 3351 -1 0
2552 7723 10733 10599 10834 11055;50583 136191 4 2451 136196 8 4289 -1 0 57649 -1 0
358 5136 10656 10790 10654;2359 6695 6 1782 6701 4 138439 -1 0 106905 -1 0
3532 8515 10629 10701 10784;1325 269317 30 56997 269321 4 92058 269323 13 7330 -1 0 36209 -1 0 85391 -1 0
2313 6751 10618 11146;5739 118577 12 9887 118596 6 38409 -1 0 7712 -1 0
3086 8358 11189;63547 196007 9 26969 196033 16 4857 -1 0 222225 -1 0
3395 5073 10568 10607;115244 253778 5 89597 254017 6 12798 -1 0 12398 -1 0
1414 6450 10568 10569 10893;4455 51609 6 3099 51610 11 98623 -1 0 16077 -1 0
4567 10135 10548 10939 10945 10874;135145 449339 6 178206 449354 4 965 -1 0 11751 -1 0
3515 8886 10564 10799 10736;26969 268024 4 50583 268027 16 110116 -1 0 57075 -1 0
1340 6284 10653 10693 10600 10599 10990;10522 45772 4 7924 45782 6 2451 45827 4 233931 -1 0 40614 -1 0 47332 -1 0
2243 7433 10614 10629 10617;26969 112120 15 44126 112124 12 41072 -1 0 77208 -1 0
4348 9834 10594 10595 10579 10799;140404 405767 4 4962 405770 10 40292 -1 0 189728 -1 0
3749 9164 10629 10645 10790 11190 10916;63690 300579 19 63097 300674 10 4040 -1 0 96218 -1 0
4230 7157 10568 10769 10737 10554 10590;84967 381009 10 63097 381038 4 6189 -1 0 205738 -1 0
1671 6748 10614 10630 10862 10747;4552 67832 40 9205 67882 5 21308 68045 9 26076 74031 6 59208 -1 0 156 -1 0 165236 -1 0 83267 -1 0
4440 9754 10572 10629 10681 10886 11066;194999 425651 26 8563 425655 86 198847 425682 18 21009 425739 8 25403 -1 0 34649 -1 0 41680 -1 0 200299 -1 0
1285 6323 10563 10594 10595 10830 10859;995 43243 4 392 43279 5 58801 -1 0 44301 -1 0
2126 7278 10548 10819 10812 10894 10905;2451 104338 4 19976 104341 5 14018 -1 0 3936 -1 0
4503 8215 10548 10730 10871 10750 10875;8563 437021 4 31895 437060 7 59724 -1 0 118782 -1 0
4047 7833 10594 10719 10720 10957 10721;76931 349891 11 63097 349897 10 2192 -1 0 4962 -1 0
1971 7081 10548 10631 10852 10742;25151 91202 7 57780 165256 13 72446 165276 4 2433 -1 0 10352 -1 0 133373 -1 0
3040 5205 11014 11207 10661;47511 190322 5 68860 190323 4 43351 190327 37 6848 -1 0 48841 -1 0 62 -1 0
1847 6929 10573 10698;29118 79393 4 26076 79429 4 57823 -1 0 8090 -1 0
2403 7135 10548 11145;50546 127352 5 50583 127367 9 41953 -1 0 144747 -1 0
3010 8273 10585 10717;75518 185300 29 1280 185302 25 5441 -1 0 9993 -1 0
215 5199 10631;124 3269 4 1236 3308 4 204563 -1 0 85785 -1 0
4563 10131 10583 10661 10733 10834 10651;5788 448772 9 194757 448778 12 9357 -1 0 800 -1 0
1860 6947 10586 10623 11009 10612 10603;1325 80257 19 26654 80289 4 43351 215780 9 90415 -1 0 22698 -1 0 11053 -1 0
1529 6586 10598;124 59870 6 22698 59871 11 392 -1 0 52988 -1 0
3448 8816 10641 10814;26076 261689 20 120582 261692 4 208245 -1 0 4131 -1 0
16 4919 10588 10589 10590 10591 10592;82 96 10 13 97 5 124 120 39 19 262 7 8533 -1 0 43488 -1 0 5441 -1 0 115887 -1 0
2907 8158 10589 11115 11014;47472 170467 39 25301 170468 18 28942 170511 9 71841 170534 16 5953 170774 6 31585 -1 0 45384 -1 0 9643 -1 0 27454 -1 0 79 -1 0
722 5615 10548 10652 10618;3099 17427 10 5223 17442 4 71784 -1 0 70551 -1 0
661 5650 10566 10549 10713 10844 10959;5020 14974 6 124 14983 23 4864 14984 4 4160 -1 0 45708 -1 0 57184 -1 0
4493 10029 10628 10747 10672 11118;179151 434684 18 4552 434709 8 47472 434743 7 106192 -1 0 8318 -1 0 59208 -1 0
1495 5423 10548 10819 10759 10905;2451 57173 6 4983 57183 8 671 -1 0 86051 -1 0
3636 7979 10579 10580 10693 10607 10731;23389 285956 4 10456 286156 5 14105 -1 0 23788 -1 0
285 5261 10548 10737 10554;1236 4793 5 329 4800 14 386 4811 41 11320 -1 0 411 -1 0 171547 -1 0
1544 6604 10563 10594 10585 10879 10706;10788 60516 8 7433 60521 6 26275 -1 0 89996 -1 0
3732 8781 10628 10671 10670 10741;83835 297509 11 3811 298708 6 6422 -1 0 47353 -1 0
1164 5250 10806 10757 10825;1236 34647 5 1341 34840 4 141932 -1 0 47 -1 0
375 5231 10572 10652;1241 7044 5 869 7045 4 76162 -1 0 70207 -1 0
3888 9321 10953 10882 10694 10725;148461 320785 11 92058 320833 23 1663 -1 0 97690 -1 0
2396 5757 10566 11115;1236 126932 41 52112 126934 11 8563 126957 17 41010 127023 6 429 -1 0 96054 -1 0 233666 -1 0 26847 -1 0
3230 7864 10583 10584 10589 10666;1325 222433 30 16371 222473 11 106192 -1 0 115879 -1 0
944 5952 10586 10621 11020;2872 26141 4 5902 26142 9 102308 -1 0 146558 -1 0
4300 9777 10585 10691 10775 11250;4552 397722 52 3540 397740 16 82 -1 0 209706 -1 0
3326 8652 10598 10812 10871 10945 10965;31895 242073 11 87624 245852 4 20985 -1 0 4066 -1 0
455 5446 10882 10883;1236 9055 18 1241 9068 22 1272 9071 9 74720 -1 0 25620 -1 0 20267 -1 0
3947 9385 10628 11114;4962 333265 6 135334 333272 7 170549 -1 0 123334 -1 0
936 5953 10685 10673 10740 10746 10762;8895 25807 9 898 25808 10 853 -1 0 233959 -1 0
4208 9678 10628 10566;4552 376599 13 101243 376606 11 44224 -1 0 2652 -1 0
1244 6271 10594 10879 10801 11042 10843;11547 40888 4 5646 40891 13 5563 40893 38 2525 40911 6 1492 -1 0 82215 -1 0 3572 -1 0 20116 -1 0
2556 7769 10614 10594 10566;4552 136630 14 9887 136643 8 489 -1 0 165348 -1 0
3892 9326 10594 10598 10830 10670 10967;60891 321662 17 17516 321739 7 3540 321741 22 7574 -1 0 132190 -1 0 156710 -1 0
1296 6335 10751 10701 10702;1325 43785 6 11062 43788 4 37630 -1 0 96797 -1 0
2903 8154 10563 10614;124 170145 11 520 170173 4 82301 -1 0 98822 -1 0
742 5755 10548;1236 18521 4 4864 18525 6 208017 -1 0 9564 -1 0
2339 7536 10572 10573 10676;26834 121727 4 1325 121728 4 56424 -1 0 7051 -1 0
2259 6761 10559 10623 10679 10873 11137;24653 113040 5 41072 113045 22 36188 -1 0 101770 -1 0
3704 8779 10548 10644 10730 11133;45253 293558 7 86889 293609 7 209544 437399 7 100 -1 0 65780 -1 0 25175 -1 0
2780 7892 10685 10897 11197;1325 156324 4 43351 156325 14 6384 -1 0 103 -1 0
2944 8199 10548 10819 10906 10982;68030 175719 6 9887 175729 13 7154 175766 5 48663 -1 0 37070 -1 0 63797 -1 0
4490 10023 10632 10882 10883;4552 434493 9 179151 434495 17 7207 -1 0 40357 -1 0
104 5093 10598 10652;66 1293 4 329 1299 4 56599 -1 0 28958 -1 0
2848 8043 10549 10685 10579 10752;24093 163103 14 118449 258129 4 11157 -1 0 143016 -1 0
1218 6203 10705 10815 10908;2525 38875 4 1255 38882 7 11062 38883 6 41278 -1 0 157405 -1 0 44205 -1 0
3154 8440 10643;80706 206671 51 68620 206775 9 57075 -1 0 71247 -1 0
1535 6440 10572 10647;5223 60063 7 18740 60069 7 45476 -1 0 81273 -1 0
28 4919 10617 10618 10619;74 203 40 78 227 5 107 230 22 29 251 10 38216 -1 0 110166 -1 0 46728 -1 0 762 -1 0
2220 7404 10566 10668;23785 110963 10 16554 110964 5 24913 -1 0 87600 -1 0
2797 7217 10583 10733;12874 158541 14 347 158652 7 17609 -1 0 11835 -1 0
