1013 2785 3639 3738 3985;3353 28258 19 4346 28259 12 16219 -1 0 23712 -1 0
84 1708 3586 3608 3641;85 495 5 90 529 4 13021 -1 0 33251 -1 0
321 2004 3584 3783;412 3218 7 682 3228 10 892 3232 9 2673 -1 0 11533 -1 0 1469 -1 0
873 2645 3555 3703 3565 3946;2917 23263 4 4935 23267 11 32015 -1 0 1318 -1 0
755 1955 3585 3625 3595 3930;4935 17090 20 120 17100 5 664 -1 0 1172 -1 0
500 2251 3643 3552 3633;466 9289 12 26786 53179 8 904 -1 0 1933 -1 0
879 2650 3757 3603 3953;3353 23388 6 4346 23394 7 14625 -1 0 13518 -1 0
1220 1708 3549 3569;19407 37922 4 25411 38528 4 1401 -1 0 12979 -1 0
1538 3315 3549 3662 4023 3997 4075;22536 49166 5 15856 49169 12 26454 49170 21 14778 -1 0 12280 -1 0 36136 -1 0
62 1768 3586 3547 3608 3640 3641;88 362 7 85 363 5 91 368 32 512 1250 21 2422 9138 8 2510 -1 0 358 -1 0 1895 -1 0 15273 -1 0 88 -1 0
1398 3033 3646 3714 3789 3670;4935 43245 9 16952 43246 5 21245 -1 0 1823 -1 0
401 2148 3632 3652 3672;771 7444 11 12639 23120 6 4600 -1 0 46 -1 0
643 2358 3551 3549 3585;1895 12678 18 4225 12679 10 4615 12687 17 4619 12688 15 25557 -1 0 4090 -1 0 6641 -1 0 14775 -1 0
1405 3204 3551 3611 4050;16951 43504 44 27618 43507 11 13359 -1 0 695 -1 0
664 2436 3605 3608 3640;4346 13094 4 3257 14317 6 22205 -1 0 90 -1 0
1657 3487 3867 3618;1823 53948 27 25614 53949 19 32092 53952 12 26454 53957 37 14722 53960 7 1773 53964 5 21365 -1 0 2423 -1 0 592 -1 0 15301 -1 0 20 -1 0 32024 -1 0
475 2153 3586 3646 3633 3840;1387 8818 4 103 8819 7 2350 8824 5 1569 8827 11 17887 -1 0 1242 -1 0 4724 -1 0 4760 -1 0
265 2040 3768 3780;892 2348 13 588 2349 6 1377 5577 14 6990 -1 0 4788 -1 0 2307 -1 0
1241 3048 3551 3570;19407 38403 10 120 38404 9 3683 43948 4 33062 -1 0 24801 -1 0 24528 -1 0
1439 3239 3586 3547 3865;11883 45912 46 1401 45913 28 21849 45918 8 31552 45920 4 31565 45943 5 3142 -1 0 26 -1 0 903 -1 0 17804 -1 0 837 -1 0
1467 2482 3792 3597;28932 46946 14 2283 46948 10 4222 -1 0 38607 -1 0
965 1827 3549 3608;1979 26818 11 3116 26866 12 4475 -1 0 12654 -1 0
1078 2200 3586 3843 3665 3987;12036 32387 23 4615 32393 4 120 32403 7 27030 -1 0 26736 -1 0 27942 -1 0
11 1716 3543 3549 3562 3563 3564;20 53 8 63 56 24 104 114 9 5097 -1 0 34318 -1 0 893 -1 0
668 2390 3557 3911;4935 14147 8 771 14148 4 19392 -1 0 25244 -1 0
783 2549 3587 3549;4803 17790 13 8925 17835 4 4945 -1 0 13565 -1 0
244 2004 3635 3765 3766 3767;771 2098 9 837 2135 11 3121 -1 0 28932 -1 0
1167 1839 3605;2957 34926 48 23187 34935 13 23188 34938 15 22039 34939 9 15023 -1 0 23314 -1 0 16951 -1 0 4935 -1 0
457 2235 3547 3608;876 8340 45 1217 8344 30 120 8346 14 2144 8350 12 2395 9011 10 466 9039 14 12838 23351 5 125 -1 0 13135 -1 0 6607 -1 0 13538 -1 0 16306 -1 0 18911 -1 0 17609 -1 0
1470 3285 3613 3935 3807 3925;32531 47054 7 26454 47056 23 3257 -1 0 17817 -1 0
704 2476 3919;2957 15000 9 771 15004 4 19318 37715 6 1599 -1 0 22205 -1 0 22975 -1 0
1244 3049 3569 3775;24858 38525 5 24901 38526 6 19561 -1 0 13326 -1 0
799 1787 3551 3646 3573 3633 3938;4935 19174 12 8341 19182 9 15595 -1 0 33962 -1 0
38 1791 3610 3581 3611;120 493 4 2283 12547 8 3808 -1 0 1823 -1 0
1623 3455 3698 3888 4025 4089;26454 52673 5 24858 52674 12 26786 52675 4 21290 -1 0 8099 -1 0 32903 -1 0
1238 2434 3657 3802 3658;24858 38326 31 120 38332 7 6489 38345 14 4937 38420 5 3838 -1 0 8756 -1 0 17186 -1 0 11685 -1 0
1000 2699 3635 3858;16537 27771 4 26454 43478 11 1089 -1 0 12773 -1 0
225 1866 3633 3702;771 1961 18 120 1970 4 16 -1 0 26686 -1 0
1039 2699 3898 3589;17382 29051 4 12110 29054 4 11501 -1 0 3198 -1 0
157 1765 3551 3715;332 1075 25 25614 42020 7 13203 -1 0 14587 -1 0
1679 3409 3631 3650;21888 54547 39 2283 54548 69 10058 54551 27 21523 54555 8 26086 54560 11 39261 54564 4 17804 54565 6 4724 54567 13 39268 54575 4 1754 54581 5 4968 54585 8 11828 -1 0 4600 -1 0 6961 -1 0 21213 -1 0 2350 -1 0 21743 -1 0 380 -1 0 1285 -1 0 23345 -1 0 3559 -1 0 2717 -1 0
123 1708 3586;103 794 9 4086 19364 4 17888 -1 0 10100 -1 0
924 2653 3652 3602 3961;13450 25476 13 771 25479 7 17858 -1 0 1318 -1 0
910 1712 3602 3959;13450 24190 4 12979 24192 20 536 -1 0 4390 -1 0
292 2063 3583 3556 3557 3726;1170 2757 67 1121 2771 24 3978 -1 0 5037 -1 0
1601 3246 3549 3555 3703;24858 51984 52 19407 51985 14 23473 -1 0 26472 -1 0
442 2004 3635 3673;1857 8168 10 246 8169 6 3957 -1 0 10028 -1 0
87 1794 3543 3549 3663;88 504 8 71 505 20 521 1672 6 22040 -1 0 102 -1 0 19545 -1 0
1187 2825 3549 3951;1979 35885 10 3353 35887 5 38309 -1 0 17887 -1 0
1174 2971 3671 3651;14778 35249 35 23473 35257 7 29398 -1 0 204 -1 0
900 2327 3605 3608 3578 3957;8341 23813 23 12110 23815 5 12979 23818 20 1599 23822 11 10300 23832 33 4622 23833 13 6889 23835 8 13162 23862 4 1722 -1 0 25411 -1 0 21888 -1 0 622 -1 0 724 -1 0 25358 -1 0 12323 -1 0 25349 -1 0
655 2207 3600;4216 12945 9 4437 12946 12 466 40031 4 23473 -1 0 23466 -1 0 1018 -1 0
1482 3302 3549 3951 3689 3967;26454 47408 105 5162 47420 21 23345 -1 0 913 -1 0
1379 2048 4046;25614 42572 5 4615 42575 8 510 -1 0 1599 -1 0
918 2327 3569 3804 3863;466 25356 14 12050 25411 9 19239 32926 5 24801 -1 0 185 -1 0 10315 -1 0
532 2293 3635 3753 3754 3679;2307 10207 6 11501 23837 14 25801 -1 0 1438 -1 0
725 2473 3692 3924;5001 15425 6 6437 15432 9 4803 -1 0 2375 -1 0
1206 3009 3549 3850 3980;19407 37423 27 5117 37425 107 4615 37427 16 24528 37464 6 32092 -1 0 10250 -1 0 3870 -1 0 12353 -1 0
1016 2789 3602 3815;4346 28349 66 2917 28389 7 4207 -1 0 251 -1 0
587 2049 3643 3658 3564 3566 3674;771 11432 36 32576 47237 15 32737 -1 0 32522 -1 0
431 1818 3635 3633;1633 8047 5 6527 14867 6 25567 -1 0 19407 -1 0
460 2040 3549 3728 3570 3850 3861;2121 8435 18 1569 8519 11 24858 41374 8 3000 -1 0 8753 -1 0 906 -1 0
1674 3504 3635 3602 3639 3875 3959;24858 54378 4 26454 54387 5 31 -1 0 14613 -1 0
1118 1710 3711;6489 33420 16 19318 33424 21 19239 -1 0 25553 -1 0
971 2736 3549;4346 26927 7 2957 26929 16 2510 -1 0 26448 -1 0
1586 2434 3569 3562 3671 3719;26786 51327 37 120 51332 4 12030 -1 0 13493 -1 0
4 1697 3546 3547 3548;18 19 36 5 20 14 103 117 6 2433 -1 0 10239 -1 0 5088 -1 0
245 2004 3768 3769;771 2106 14 1377 5526 4 22613 -1 0 22855 -1 0
716 2488 3559 3561;771 15300 4 4935 15303 6 5037 -1 0 26014 -1 0
1593 2278 3586 3658 4027 4083;6489 51572 70 16952 51576 32 21524 51595 6 28672 51598 10 579 -1 0 16355 -1 0 26487 -1 0 512 -1 0
327 1965 3643 3540;120 4339 74 466 4341 22 49 4355 34 2446 9153 24 63 10474 5 3785 11783 12 3204 -1 0 15595 -1 0 26500 -1 0 11397 -1 0 27140 -1 0 19239 -1 0
1671 3503 3547 3924 3947 3960;2283 54329 7 26786 54331 42 16306 -1 0 37688 -1 0
624 2390 3583 3556 3696 3842 3855;1401 12257 4 2283 12259 8 9943 -1 0 31 -1 0
295 2073 3543 3549 3703 3554;892 2786 6 961 2787 20 28850 -1 0 10332 -1 0
1324 1731 3692 3553 3714;24858 40402 8 8820 40408 10 13326 40592 5 2283 47874 4 15483 -1 0 4951 -1 0 1336 -1 0 3785 -1 0
50 1758 3551 3552 3541 3624;125 255 22 8341 24023 6 23447 -1 0 1632 -1 0
1035 2805 3621;4090 28839 34 17601 28847 23 771 28850 48 17609 28857 14 120 28880 5 34033 -1 0 10095 -1 0 6990 -1 0 1110 -1 0 18972 -1 0
814 2584 3552 3634 3757;8341 20457 35 11397 20490 5 11398 20491 6 1545 -1 0 566 -1 0 4044 -1 0
310 1759 3543 3549 3563 3797;120 3067 8 386 3099 44 2417 9003 14 2395 9008 12 1285 -1 0 14778 -1 0 4086 -1 0 1857 -1 0
572 2302 3573 3789 3868 3764;2917 11022 5 1401 11024 5 19545 -1 0 17772 -1 0
698 2200 3635 3652;4935 14868 45 1261 14870 23 4216 14872 16 3116 14873 4 31806 -1 0 14914 -1 0 15188 -1 0 184 -1 0
335 1731 3551 3586 3657;579 4411 42 1401 4414 9 892 4417 8 11447 -1 0 15089 -1 0 25567 -1 0
324 1791 3551 3541 3715;943 3282 7 771 3283 5 34359 -1 0 26426 -1 0
758 1787 3583 3616 3696;8438 17175 4 4346 17179 5 68 -1 0 2830 -1 0
111 1863 3635 3540 3682;85 739 5 24858 42776 8 185 -1 0 15301 -1 0
680 2454 3562 3915;739 14469 27 5227 14475 13 507 -1 0 3638 -1 0
525 2273 3602 3873 3874 3875;63 9888 4 1089 9926 6 34288 -1 0 956 -1 0
283 2045 3632;1020 2611 9 771 2616 5 13158 -1 0 4935 -1 0
56 1730 3552 3630;43 299 10 26454 43548 4 11883 43550 8 3521 -1 0 16501 -1 0 26516 -1 0
197 1890 3551 3573;588 1581 30 105 1594 15 771 1695 19 1401 15265 11 15491 26590 4 169 -1 0 1870 -1 0 3870 -1 0 32015 -1 0 17887 -1 0
1003 2770 3929;11805 27813 5 3353 27815 9 25732 -1 0 27618 -1 0
491 1778 3549;1823 9158 9 4615 19282 12 1018 -1 0 12999 -1 0
1658 3488 3658 3967 4097 3954 3803;26454 54012 10 24858 54013 5 14964 -1 0 3868 -1 0
1189 2734 3884;12036 35985 13 4374 41699 7 15188 -1 0 836 -1 0
