1769 10524 17132 17231 17405;1650 23586 6 5499 23587 5 1345 23615 13 1573 23628 4 13972 139146 7 960 -1 0 1840 -1 0 54608 -1 0 13923 -1 0 85578 -1 0
903 10157 16942 17002;1409 11624 7 2874 11625 14 2874 12077 7 99045 -1 0 2968 -1 0 402 -1 0
6229 14616 16908 16983;4164 128933 12 9617 128942 11 10696 128983 5 11640 -1 0 19051 -1 0 64420 -1 0
3441 11100 16936 16993;4183 55844 20 6666 55853 7 12166 55935 4 54455 -1 0 1821 -1 0 50609 -1 0
6446 13176 16996 16935 17587 17362;15629 136682 12 36469 136688 5 2804 -1 0 4783 -1 0
4043 13289 16958 16947 16965 17121 16908;83 68230 4 582 68238 7 1583 68266 14 261 -1 0 2666 -1 0 36302 -1 0
6524 10182 16906 16975 17782;5018 139847 7 4231 139897 6 11100 -1 0 118731 -1 0
1742 11487 17006;4706 23249 15 1946 23303 12 7156 -1 0 53091 -1 0
3907 13275 16908;13265 65270 14 26650 107603 13 2480 -1 0 381 -1 0
36 10129 16924 16961 16962;66 264 17 1 334 25 3824 201425 9 4928 -1 0 7055 -1 0 6206 -1 0
7958 14854 16908;4333 213233 6 13265 213235 11 12906 -1 0 6172 -1 0
2512 12366 16996 16942 17485;4231 37046 5 2926 37057 10 61536 279279 9 59107 -1 0 9625 -1 0 6794 -1 0
6379 13029 16908 16936 16957;4144 133646 12 17846 189341 6 10265 -1 0 50 -1 0
3143 11353 16942;10503 50155 7 11142 50172 6 25309 -1 0 7313 -1 0
213 10246 16908 17101 17098 16992;622 2303 8 65 2306 25 788 2308 6 66 2310 15 914 2327 53 290 2338 22 100 2505 10 19702 -1 0 14497 -1 0 66536 -1 0 95718 -1 0 26674 -1 0 15517 -1 0 43899 -1 0
7472 15335 16920 17712;21564 186674 11 1898 186699 8 5091 -1 0 36904 -1 0
9811 16715 17057 17086 17146;763 320730 4 42278 320738 7 8003 -1 0 31627 -1 0
1164 11295 17063 16947 16908;3931 15205 4 1 15207 27 2954 -1 0 24309 -1 0
9721 11060 17008 16934 17914;14830 313198 18 41291 313383 13 3032 -1 0 145820 -1 0
9409 14930 16911 17021 17284 17180;84349 295330 6 75735 296666 4 1131 -1 0 10708 -1 0
1629 11764 16908 16996 17042 17035;622 21553 10 3384 21564 14 4351 21566 20 2874 21583 24 2147 21612 7 22095 96813 6 6089 -1 0 35520 -1 0 8737 -1 0 8846 -1 0 51107 -1 0 80985 -1 0
3660 13108 16931 17006 17030 17563;7743 59749 7 13951 59763 7 51 59782 5 6085 59800 17 1013 -1 0 2215 -1 0 2106 -1 0 43683 -1 0
3398 12118 17060 17006 16995;2554 55315 9 4706 55316 14 16645 -1 0 7763 -1 0
4444 13576 17008 17017;11142 77732 6 9025 77764 33 47279 -1 0 125578 -1 0
8882 16182 16916 17024 17354;37555 265383 4 11919 265385 4 4354 -1 0 10220 -1 0
3797 13053 16916;143 62798 11 12481 80473 4 4003 -1 0 12952 -1 0
6609 14799 16987 17012;6094 143146 31 10850 143243 16 41263 149341 25 4035 -1 0 9831 -1 0 5944 -1 0
177 10461 16936 16934;468 1936 4 1698 4532 38 1587 4545 36 1708 6340 12 1532 6671 9 828 6673 23 4961 24070 18 6552 27050 15 2698 56067 5 4023 -1 0 50145 -1 0 35336 -1 0 6270 -1 0 765 -1 0 64231 -1 0 795 -1 0 25358 -1 0 33829 -1 0
5624 13025 17404 16906;16143 108862 8 14913 108873 6 78849 -1 0 3822 -1 0
4103 10747 16941 16916 17079 17161;14551 69459 10 2384 69460 9 6794 -1 0 5598 -1 0
4997 13902 16942 16940 17010 16996 16936;10503 91399 7 22199 91418 58 20302 91424 12 36282 -1 0 4361 -1 0 34670 -1 0
5657 13905 16906 17154;23291 110209 10 21684 110213 39 27056 110214 6 1463 110255 15 7307 110259 7 5034 243539 4 15541 -1 0 21402 -1 0 28033 -1 0 8756 -1 0 110166 -1 0 2586 -1 0
2697 12454 17002 16920 17317 17008;5743 41162 5 5690 41190 4 5690 41384 8 12547 -1 0 2797 -1 0 2841 -1 0
7433 10269 16936 16987 16977 17228;20302 185686 16 5690 185705 41 75735 -1 0 40 -1 0
7198 15181 16908;2083 172944 6 10503 172945 9 4778 -1 0 5372 -1 0
1281 11006 16996 17011;1409 16761 6 386 16766 6 3698 -1 0 10007 -1 0
4024 12925 16937 16987;5690 67811 5 6666 67813 17 24078 -1 0 1015 -1 0
4871 11764 16911 16908;4069 88147 8 20674 88241 5 68204 -1 0 74578 -1 0
6246 10619 16926 17280 16916 17363;5015 130464 7 9317 146402 5 8991 -1 0 347 -1 0
3576 10693 16941 17013 16929 16919 17364;3684 58116 6 8131 58119 11 8857 67797 4 69862 -1 0 7919 -1 0 22277 -1 0
1196 10211 16938 16907 16937 16936;184 15633 15 45 15635 8 3473 15656 6 74951 -1 0 4672 -1 0 120914 -1 0
4090 10564 17354;4312 69297 9 2384 69300 6 11919 69302 15 4312 69325 8 661 -1 0 7591 -1 0 64175 -1 0 22948 -1 0
5971 13225 16916 17025 17024 17665 17603;297 120514 118 31020 120523 21 14401 -1 0 6757 -1 0
965 11281 16931 17248 17006;1496 12431 13 1946 12434 28 5849 23591 13 408 -1 0 27529 -1 0 10466 -1 0
7455 10791 16908 17132 16947 17229 17836;11142 186144 5 4144 186155 16 4639 186221 6 17252 -1 0 70060 -1 0 3891 -1 0
9462 11991 17006 16942;70618 298713 6 29491 298720 5 19230 -1 0 20557 -1 0
3843 12968 17034 17404 17605 17354;3983 63783 11 39115 159012 4 7330 -1 0 15819 -1 0
4864 13793 17357 16993 16996;437 87924 25 17875 88888 16 31344 -1 0 1540 -1 0
5243 10999 17337 16948 16996;15673 98483 7 7460 98484 11 22479 -1 0 13168 -1 0
3102 10279 16996 16935;3545 49290 6 3927 49342 45 4149 49535 6 767 -1 0 125498 -1 0 31161 -1 0
2026 10747 16916 17364 16941;5513 28090 40 3324 28193 4 14830 117164 13 141767 -1 0 5547 -1 0 10217 -1 0
6566 12449 16942;14901 141439 4 15934 141441 6 8590 141935 4 21684 -1 0 5090 -1 0 12386 -1 0
2050 12030 17023 17438 17073;4961 28528 6 6700 28533 4 2618 28535 8 1847 28536 12 2944 28542 9 3106 28589 36 2046 -1 0 2689 -1 0 6451 -1 0 31391 -1 0 90904 -1 0 31530 -1 0
1270 10950 16908 16914;344 16649 4 2757 16652 9 766 -1 0 8818 -1 0
5779 12133 16908 16916 16926;17907 114519 9 3132 114520 19 5598 114574 6 3397 -1 0 1587 -1 0 17644 -1 0
7363 15267 16916 16996 17025 17024;11919 181247 8 38624 181248 13 2083 -1 0 15002 -1 0
2662 12462 16942 17085;6101 40056 8 9062 40107 11 6871 -1 0 29724 -1 0
1006 11260 16908 16938 16923;3502 12919 4 381 12974 7 745 -1 0 42576 -1 0
5557 14218 17361 16916 17008;2384 106806 16 3992 106807 18 25028 150762 7 9915 -1 0 4649 -1 0 62130 -1 0
3527 10590 17167 17013;3684 57303 12 2627 57307 7 19045 -1 0 10707 -1 0
603 10157 16911 17006;468 8067 38 1946 8124 11 67011 244189 6 14497 -1 0 123210 -1 0 33757 -1 0
6205 10198 16906 17624 16996;14450 128196 6 1149 128201 10 15980 -1 0 10868 -1 0
6694 14889 16906 17758;28104 146810 16 15934 146811 13 30062 146816 16 33828 146920 17 74951 -1 0 7878 -1 0 100164 -1 0 318 -1 0
2323 10305 16908 16911 16913 17258;51 33569 12 297 33570 17 8871 -1 0 1015 -1 0
3427 12960 16916 17096;1149 55675 19 3503 55753 5 66832 -1 0 13302 -1 0
9781 10596 17227;25510 317639 9 18060 319008 19 37214 -1 0 2046 -1 0
1581 10917 16916 16996 17096;1149 20957 6 1098 20976 4 11919 70237 4 14830 70240 5 37646 -1 0 21179 -1 0 8628 -1 0 1429 -1 0
2816 11630 16958 17078 16980;6670 43357 17 2356 43413 8 4205 -1 0 78112 -1 0
3259 12856 16938;6794 52849 8 586 52861 5 66593 -1 0 3753 -1 0
8663 16060 16916 17395;1056 253787 4 13650 253788 5 23868 -1 0 92 -1 0
4546 10318 16936 16999;75 80174 18 360 80192 17 13265 -1 0 7193 -1 0
111 10322 16938;297 1059 14 93 1101 67 6794 32414 30 778 39528 12 6206 73332 6 22277 202000 4 473 -1 0 1946 -1 0 2498 -1 0 122945 -1 0 14401 -1 0 8604 -1 0
5333 14102 16909 16996;703 100978 8 4231 100979 12 122473 -1 0 50754 -1 0
4860 13825 16987 16957 17121 17606;9928 87846 7 297 87861 7 3493 -1 0 11214 -1 0
52 10211 16980 16989;447 737 7 469 791 9 18131 -1 0 27968 -1 0
7454 13924 17008 16911 17021 17156 17105;12705 186103 9 34180 216395 4 10086 -1 0 31036 -1 0
9245 13658 16999 17172;10366 285704 12 21724 285709 8 9024 -1 0 14694 -1 0
8052 11801 16996 17132 17200;11260 218966 11 27453 219110 8 5516 -1 0 38407 -1 0
7480 15327 16936 16993;12156 187159 8 58888 187170 13 39495 -1 0 19145 -1 0
3020 11186 16916 17008 17024;3032 47706 21 2056 47725 4 1050 52687 7 8197 -1 0 1227 -1 0 7739 -1 0
7633 15430 17506 17762 17849;13650 195684 6 3041 195685 7 85592 -1 0 56179 -1 0
6444 10945 17100 16980 17494 17528;26935 136608 10 5993 148710 6 17969 148725 5 3948 148763 13 9025 -1 0 5743 -1 0 83010 -1 0 2056 -1 0
2933 12571 16942 16936;450 45690 16 2926 45694 9 250 -1 0 4128 -1 0
7320 15065 17073 17067;1898 179681 7 1056 179696 4 5977 -1 0 21082 -1 0
7049 14922 17006 17235;1946 163395 6 11145 163421 7 109932 -1 0 66133 -1 0
4318 13289 16931 17248 17031 16906;6976 74217 26 1463 74231 14 60476 184676 5 1443 -1 0 24139 -1 0 3272 -1 0
6222 11203 17002 17022 17097 17302;14915 128726 23 6976 129560 9 80774 -1 0 1172 -1 0
5995 13067 16908 16947 17751 17063;30827 121346 4 9617 121357 8 32 121363 5 82816 -1 0 38052 -1 0 7206 -1 0
6105 13589 16911 16950;6976 124471 4 10194 124488 4 29341 -1 0 47167 -1 0
465 10506 16952 16916 16908 16936;404 6075 8 1384 6076 104 450 6078 67 451 6080 27 4345 -1 0 53091 -1 0 39120 -1 0 41301 -1 0
7112 15130 16908 17333 17630 17312;11100 166020 4 44953 166039 5 11344 -1 0 38698 -1 0
7224 12801 16996 17156 17020;297 176130 10 11926 176131 4 6876 -1 0 51771 -1 0
5126 10247 16941 17689 16920 17024;290 94540 14 16143 94564 20 14233 -1 0 19054 -1 0
4909 13848 16908 16987 16957 17298 16959;4144 89018 29 20497 89028 11 75749 -1 0 22608 -1 0
715 10989 17002 17047 16942 17017 17132;2510 9295 5 143 9298 4 382 9299 5 290 9305 14 32641 -1 0 4042 -1 0 88739 -1 0 85652 -1 0
4821 13805 16936 17132;1345 86935 12 1335 86938 16 317 278110 6 13733 -1 0 3329 -1 0 20833 -1 0
1692 11646 17242;2874 22479 15 2356 22506 41 4241 -1 0 39602 -1 0
248 10322 17017 17124;416 2844 4 1098 3302 10 21369 -1 0 7092 -1 0
7594 15257 16916 17128;38624 193938 32 29783 194425 4 12995 -1 0 828 -1 0
2774 10848 16911 17096;2083 42359 6 2874 42360 6 35652 -1 0 30062 -1 0
7903 13285 16920 16928 17354 17712;766 210259 9 766 210314 27 8430 210805 5 71 -1 0 98590 -1 0 7559 -1 0
4882 11360 16938;10217 88312 7 4528 88315 14 586 88316 7 6794 -1 0 1059 -1 0 22607 -1 0
5255 14049 17227 17301 17002 17268 17577;2954 98697 4 6094 98720 9 362 -1 0 14171 -1 0
8212 12553 16980 17351;766 225901 35 297 227910 7 4003 -1 0 6563 -1 0
3844 13237 17346 17042 16916;1114 63782 12 7868 63877 7 60732 -1 0 20507 -1 0
3556 12980 16920 16935;3992 57792 5 9672 57793 5 18171 -1 0 23501 -1 0
2704 10326 16908;622 40961 6 2874 40963 16 3521 40975 10 74606 -1 0 3909 -1 0 13816 -1 0
5416 13792 17008 16936 16938;23408 103247 7 14447 103262 8 377 105391 5 644 -1 0 947 -1 0 960 -1 0
6591 10996 16936 16993 16939 17101 16999;30641 142528 5 20233 142728 5 1831 -1 0 321 -1 0
789 11163 17151 17021 17031;2618 11606 24 1233 14204 6 129768 -1 0 27564 -1 0
4496 13556 16963 17332 16916;2284 78959 7 2481 78962 11 805 -1 0 7108 -1 0
7056 15104 17060 17506 17149 17512 17321;11260 163766 10 8588 164252 5 21403 -1 0 3168 -1 0
6683 11911 17057 16941 16994;7294 146437 4 25510 146452 7 31923 -1 0 61910 -1 0
3225 11812 16938;49 52210 9 2926 52320 10 23648 -1 0 450 -1 0
2576 12105 17184 17073 17013 17143;7507 38150 11 4961 38152 6 935 38330 4 3106 38337 17 21336 -1 0 1013 -1 0 51663 -1 0 7361 -1 0
8844 16151 16920;1898 263313 8 8799 263315 6 6942 -1 0 4803 -1 0
2945 11671 17132 16942 17197;10366 45973 16 6205 45975 11 3634 45980 29 22119 -1 0 61520 -1 0 27729 -1 0
9344 10784 16916 17025 17373;3106 290868 16 8008 290886 9 10909 -1 0 32366 -1 0
283 10684 16938;813 3281 9 297 3282 21 586 3290 11 126667 3294 20 381 3303 4 4528 148541 8 5496 -1 0 34478 -1 0 10673 -1 0 6637 -1 0 16762 -1 0 41593 -1 0
8099 15489 16936 17132 17011 17209 17714;8103 220706 9 21564 324805 4 78 -1 0 3010 -1 0
23 10137 16908 16936 16947 16948;78 194 5 317 613 8 32814 -1 0 2480 -1 0
6310 14669 16916;7302 131609 5 17503 131611 4 19836 -1 0 7076 -1 0
7742 11991 16942;1946 201584 4 22277 201604 5 118180 -1 0 57973 -1 0
7319 11682 16916 17796;2290 179638 8 37998 179656 7 12481 179833 7 23572 -1 0 82840 -1 0 1681 -1 0
8835 12248 16938 16993 16939;3502 262659 5 49 262661 7 39735 -1 0 17836 -1 0
3031 12493 17081 17132 17531;78 47926 6 2051 47946 13 1450 52442 9 46744 -1 0 36372 -1 0 112889 -1 0
5269 10129 16941 17700;2384 99083 13 1131 99087 12 17644 -1 0 1004 -1 0
2288 12216 16955 17224;36108 32947 4 2051 32997 4 3874 33587 7 6269 -1 0 6503 -1 0 11926 -1 0
3968 10399 16908;11926 66555 8 51 66560 12 13960 -1 0 493 -1 0
550 10414 17012 16952 16926;271 7359 31 930 7388 13 1114 8411 4 2533 -1 0 24139 -1 0 17926 -1 0
7386 11043 17045 17156 17085;11142 182414 103 8008 182425 17 11926 182430 46 22277 182433 162 41291 182447 22 8799 182457 13 59010 182497 13 59107 182624 22 3324 182637 51 29697 182668 52 6545 182670 7 2000 182744 25 9652 182887 11 8008 183071 5 60991 185562 12 19463 -1 0 4767 -1 0 30691 -1 0 11586 -1 0 26085 -1 0 1465 -1 0 4173 -1 0 7156 -1 0 22916 -1 0 15044 -1 0 6133 -1 0 18191 -1 0 5340 -1 0 11618 -1 0 23911 -1 0
6405 14720 17085;12705 135018 34 5556 136083 6 4085 -1 0 5034 -1 0
73 10313 16941 16910 16994;25 609 4 1228 5632 6 81488 -1 0 3703 -1 0
6699 14890 17002;955 148563 9 801 148815 11 9840 149020 7 3621 -1 0 48142 -1 0 6094 -1 0
7016 12936 17248 17820;1946 162124 4 47312 162134 6 81055 -1 0 7113 -1 0
6130 10999 16916 17042 17315;26935 125247 7 23796 125305 10 28104 125391 29 30668 125750 10 32051 127015 10 73383 -1 0 48859 -1 0 131647 -1 0 13750 -1 0 16831 -1 0
9524 16547 16987 16982 17168;11260 302271 4 10366 302282 6 10458 -1 0 15780 -1 0
5161 12115 17258 17007 16931;1946 95761 10 5849 95797 8 75 -1 0 7257 -1 0
6408 14723 16987 17151 17647 17438 17778;36079 135155 8 3502 135169 6 17114 -1 0 3955 -1 0
6035 14509 16958;13972 122120 13 31530 122152 9 31583 122327 14 108503 -1 0 11236 -1 0 10265 -1 0
3512 10987 16926 17042;8441 57045 15 2024 57059 19 6214 57492 4 4149 -1 0 1253 -1 0 2083 -1 0
169 10453 17073;290 1816 8 451 1823 5 45 1841 5 454 1871 13 468 1881 6 788 2224 14 802 4098 9 112385 -1 0 39521 -1 0 17113 -1 0 43107 -1 0 3183 -1 0 104018 -1 0 12978 -1 0
2468 11646 17005 16916;4213 36277 25 8212 36293 7 1547 -1 0 4164 -1 0
9703 11025 17002 17200 17499 17302;21684 341640 7 4312 341871 8 1492 -1 0 121003 -1 0
3485 11106 17017 17045 17008;12487 56626 5 2384 56628 5 90655 -1 0 17901 -1 0
2815 10969 16908 17469 17089;10076 43359 7 2083 43415 11 1681 -1 0 66597 -1 0
6303 14663 17517 17552 17215;297 131659 10 1131 131779 6 11300 -1 0 69603 -1 0
6366 10525 17002 17096 17040 17777;11716 133275 21 3948 133286 10 15837 133326 9 8008 133362 8 17477 133478 30 112641 -1 0 50754 -1 0 885 -1 0 9019 -1 0 64354 -1 0
6417 13442 16938 17133 16978;12166 135683 24 75 135708 17 42207 -1 0 60465 -1 0
7768 15521 17017 17301 17855;2233 202745 14 9025 202759 6 5340 202767 7 6649 -1 0 6566 -1 0 349 -1 0
2993 10642 17404 17034;5753 47081 7 11054 47198 7 22265 -1 0 26576 -1 0
4458 13249 16908;3996 78135 17 3521 78142 14 43383 -1 0 39735 -1 0
2190 10372 16916 17081;396 31253 20 2821 82346 8 44016 -1 0 3124 -1 0
6132 10999 17038 16906 17045 16996;3959 125502 60 6976 125503 13 14450 125504 10 801 125520 10 82843 -1 0 125578 -1 0 120265 -1 0 25510 -1 0
5949 10153 17190 17203;35357 120007 19 10503 120032 12 1450 120054 5 10862 -1 0 16518 -1 0 80891 -1 0
8967 15950 16916 16928 17128 17421;5101 269809 19 58242 270038 6 8726 -1 0 45413 -1 0
5369 11770 17008 17132 17002 17040 17114;18060 102074 7 11716 102077 4 24646 102196 6 1131 287886 5 271 -1 0 1184 -1 0 2260 -1 0 8482 -1 0
8543 11848 16916 17025 17420 17324;43108 244792 16 3684 343250 5 8448 -1 0 7307 -1 0
6031 10619 17025 17363 16996;5091 122138 7 11919 122141 6 24139 -1 0 13776 -1 0
