answerID answererID
1078 373
1079 42
1084 520
1120 74
1109 133
1587 701
1132 74
1133 166
1136 166
1144 392
1161 369
1475 100
19320 4864
19329 1341
74835 28524
110214 7142
230732 29621
1148 124
1180 383
1167 166
1447 383
1194 520
1195 74
1198 405
1204 166
1214 66
1218 217
2400 1039
2654 1039
1221 69
1231 74
1264 107
1265 562
1270 420
1501 176
1291 66
90820 35944
1293 66
1299 329
1297 474
1300 636
1314 166
1306 383
10590 3735
1308 632
1309 329
1339 329
1347 391
1356 184
1357 266
1359 66
1362 520
1364 29
2969 1337
1369 661
1370 124
1401 124
29466 4864
1388 266
1399 42
1403 124
1404 391
1406 504
3570 163
15417 4864
1407 504
1408 166
1411 661
1427 373
1420 347
2159 838
1432 670
1437 11
1444 373
1461 683
1480 369
1483 124
1488 329
1492 383
1498 695
2958 9624
1490 74
1499 329
1494 74
1496 377
1504 100
1752 329
1829 369
1851 793
1514 347
156086 26969
1525 369
1527 154
1529 520
1532 126
3430 1236
1531 520
1553 373
1552 369
1920 188
1976 829
1558 56
1559 149
1560 13
1561 329
3839 1337
1567 383
1575 78
10306 3702
1573 661
1589 373
1600 396
1602 520
1604 329
1609 20
1861 37
22217 7924
88408 8563
1664 66
1666 59
1677 56
1678 74
1726 74
1800 373
1856 800
1691 386
1696 56
1705 59
1693 107
1695 329
1704 29
1712 744
1714 166
1755 762
266794 8563
1777 166
1778 13
3608 1341
3638 791
141952 52261
1782 520
1784 775
1795 518
8970 2359
1802 329
1833 800
1824 369
1825 347
1838 347
1841 391
1878 20
1880 329
1885 56
1889 520
1892 124
1896 329
1897 188
13315 4864
13323 1504
29558 7924
1910 383
1911 377
1913 520
1954 518
23476 8571
1922 124
13210 4552
1951 74
1964 377
1958 832
1959 373
1960 329
1987 724
1993 562
1994 391
87040 34167
339923 98822
2035 1708
6540 2359
2039 329
2040 701
2042 66
2047 562
2049 329
2046 838
2050 761
2053 838
14488 4864
14732 5284
2061 329
2068 890
2073 66
401210 193072
2096 1708
2097 373
2101 126
2133 124
2137 74
2138 377
2139 377
2135 775
2136 347
2154 107
2155 166
2168 504
3423 1382
63938 4552
86462 1186
2176 938
2181 124
4730 1186
10559 3018
13299 4552
13300 3970
13301 3540
17670 5975
2184 562
2185 930
2242 78
2192 1708
2212 909
2209 124
2210 504
2218 304
2236 13
2237 329
2233 13
13288 4552
34033 11320
116475 1268
2240 959
2262 948
2255 791
2309 995
2270 369
2271 383
2329 377
2338 869
2348 775
2351 66
2360 126
8415 1236
8427 2525
2357 66
16898 4552
60041 22749
2384 775
92567 36863
2406 166
2413 717
2399 562
2420 869
2648 1039
2673 386
2416 1013
2417 391
2426 329
2427 347
2433 520
2453 861
2449 347
2456 329
14796 4864
2459 871
2479 166
2494 948
91105 36209
2504 329
2511 775
3275 1252
5186 1272
2560 166
2576 329
2599 329
2603 386
2609 347
3409 1341
2616 329
2638 266
2626 126
2825 1236
4968 1460
2634 520
2640 166
2899 1236
13938 4864
2659 520
2662 13
2830 1236
2676 838
2678 358
2829 1236
2674 386
2869 1236
2692 347
2693 19
8627 97
2722 266
3605 1341
2730 347
2818 1236
2755 377
2760 383
2783 386
446221 4552
2782 775
2809 1236
2877 1284
9454 2936
17154 176
2906 1236
5691 29
5727 919
142631 62689
2918 1241
2921 1236
2930 392
3711 1495
2929 1311
2937 1236
2953 701
2968 1236
29035 9444
3012 1236
3013 329
3018 124
18362 6432
53489 20774
3015 966
3016 66
3017 1236
3045 1337
3047 1236
3093 429
6610 126
116621 43588
3162 97
3163 1236
3428 955
3433 373
61166 6389
3169 1236
3172 358
3224 9624
3187 1236
3205 124
3269 124
3308 1236
3378 1469
29289 9444
3319 1236
3369 115
3336 1236
3339 1341
3340 1352
3345 1236
57229 19837
3435 1236
3463 1486
3400 791
3407 163
3437 1241
3439 74
3441 1352
3465 163
3471 1341
3474 1272
3475 1287
6413 520
3512 1228
3538 19
3504 1492
44895 16222
3506 1039
3514 1390
3524 838
3530 1236
45829 16520
3539 1708
3542 1335
3547 124
3556 1241
82789 31729
252765 24093
3616 1341
3619 1236
3633 1495
3647 1172
3620 1236
3640 1241
4797 1462
6500 1609
12338 1648
30086 8338
3650 1352
3668 1236
3719 13
3727 1272
3780 1236
3872 1460
29042 9444
302952 5603
3781 1236
3788 399
4363 1460
3782 520
3783 1236
3784 377
4291 383
216322 43351
3790 1236
3791 399
3801 1236
3803 1241
14117 4864
29091 9444
3805 520
3806 347
3822 78
4358 1492
13734 4864
13735 4552
3827 1458
3855 1039
3837 1236
16463 5912
148903 43351
3864 1708
3865 124
3907 124
3910 1236
3913 74
6631 2469
3923 1236
3925 1337
3935 1337
3937 386
3939 1236
3964 29
3959 520
4732 1272
3988 1236
3990 1560
4004 1241
4008 1039
4338 1272
4012 1352
4013 1337
4014 74
4033 1039
4035 1236
4036 386
4041 1492
4046 1460
4050 1236
4093 701
4055 1236
4077 1641
4073 1337
4090 124
4097 1390
4947 139
4115 1241
12544 4552
4107 18
4109 124
4112 955
4132 1501
4117 13
4120 1655
6622 2451
4158 1560
4159 1236
4183 1460
4227 1588
4209 1236
4222 59
4202 1670
4203 1268
19721 4864
34638 8940
4214 1236
18354 6432
4248 520
4249 1655
4275 1492
4276 1236
4282 1560
4252 1656
4255 1655
4257 673
4264 1272
4388 1695
4285 1236
4308 399
4309 1236
4850 1460
4304 701
4305 869
4316 386
4321 1352
4341 1352
4424 1272
4387 1236
9360 821
69374 16660
497230 15693
4410 329
4412 1352
4440 1236
4442 1501
4447 1560
4450 386
4451 386
4455 966
4472 1236
4478 142
4759 1460
4527 1403
4540 1172
4588 1236
4598 124
4640 1241
4646 124
4668 74
4736 61
4755 386
4757 1252
4766 347
4770 377
4785 1241
4786 838
4792 1236
112112 2451
4793 1236
4800 329
4811 386
4801 74
4803 1172
4822 347
4826 1241
4834 701
4876 238
13566 2843
4945 1460
4950 1236
4971 1588
4960 1390
4965 1236
4969 1382
4979 329
14469 4864
4991 124
4993 1492
5002 1352
5006 1236
5010 1855
5011 1046
5030 1241
5044 61
5034 791
5038 1228
29061 9444
5035 1495
5040 565
5043 1272
8490 2314
146852 4552
5070 520
5092 1352
5119 838
5120 520
5121 386
5193 1236
5196 188
5203 1928
5284 393
5197 1847
5251 869
5218 1241
5223 1236
5225 1236
5227 1390
5239 930
5240 1918
5267 1492
5269 1370
5280 1495
5281 1945
5303 1663
5313 1959
5315 224
5331 1971
5362 1708
5428 2084
5510 2121
148246 57823
188726 83172
226434 102170
477337 169351
5289 1236
15306 4864
5306 329
5312 1501
5314 1390
5379 188
114865 47489
5420 126
52934 20545
5536 520
5539 1241
5560 61
5621 1855
5634 1469
37608 7924
5683 930
5849 1272
5672 1241
5675 1671
32321 4020
5689 1469
5719 1641
5734 1287
5706 1236
5735 1656
5723 1236
5737 71
5791 1287
5794 1460
7591 667
7592 667
5793 1236
6085 386
5826 2192
5828 1257
77858 29846
5841 1560
5852 71
5863 930
5864 1257
5857 1236
5924 1918
5940 166
5890 383
5908 1782
14309 4864
5900 292
5903 1560
5904 1782
5906 520
5907 369
5964 520
5965 1390
6001 1236
6044 1252
6039 1560
6043 1460
6054 520
6065 1268
6094 1588
6095 391
6118 29
6144 1272
6109 2151
6111 329
6113 1382
6123 592
6125 520
21006 7667
29773 8609
69410 26076
150968 7252
190536 78739
248137 80640
359744 40726
445591 41634
6149 329
6150 71
6182 1761
6159 74
6160 74
6161 74
6162 1814
6163 1252
6164 1670
6165 1814
6167 429
6242 1257
6266 1814
6617 2359
7690 2809
6199 1228
6200 124
6222 1353
6203 1335
6204 329
7222 2652
7257 1492
177676 51994
6257 1236
6261 1543
6272 661
6275 124
6304 1241
6319 1695
6305 1492
6316 1236
6313 1228
6314 74
6318 61
6331 661
6332 2350
33116 10615
53341 20170
235406 56926
235540 26969
6371 1655
6372 124
6403 1241
6404 1352
6439 1236
6440 19
6454 520
113175 25589
6451 142
17379 4864
17388 2751
6462 124
6463 1236
6467 1236
6470 1460
6475 1390
6481 1382
6478 1236
6494 2418
6491 1241
6507 2420
6509 1573
6517 386
6519 1236
6520 1588
6526 1236
6532 1545
6563 1782
6564 347
286235 117725
6607 386
74830 4552
6587 142
6591 1039
6589 347
6590 520
6596 1012
6601 107
6719 29
6652 1241
6706 955
6716 1352
6707 29
166351 667
6695 2359
6701 1782
6694 1241
6696 1228
6730 1352
6734 1573
6737 1492
6724 1236
13538 4864
6752 1241
6753 2238
6927 1352
6756 2415
6758 369
6800 1236
6861 399
6841 520
6852 869
6900 1352
6902 1241
6925 791
6941 1287
6920 520
7120 965
6911 1370
6922 2535
6913 74
6916 2359
6926 1272
6949 1228
6974 1241
6971 399
6977 1236
128343 44126
263065 63994
7057 124
7058 1236
7044 1241
7045 869
7061 1228
7062 124
7079 1236
7099 1241
7075 1039
7097 1588
7155 1492
7156 373
7417 2708
7161 1844
7162 329
7173 347
7175 386
7176 373
7177 1287
7186 329
7188 1588
7203 2643
109715 45117
7224 2238
7228 2359
10941 3939
7241 1241
7309 2451
7972 2898
7234 2238
7247 2652
13906 4864
7255 1236
7259 1241
7254 1236
7258 2359
10776 3811
7300 1423
7307 1236
7312 1588
7314 386
7323 124
7330 1492
7438 329
7439 1012
23628 3411
78636 30173
7442 1236
7448 1352
7545 2754
7455 1492
7456 2710
7474 1236
24707 8981
7482 2710
7488 74
7489 2708
7490 2072
7721 1241
13615 1353
7658 29
7659 520
7660 1460
7670 329
7694 1492
7673 520
7675 1460
138818 48885
7685 1352
7687 74
7716 1492
7720 1236
7740 74
7758 1335
7835 97
72264 4552
7783 520
7792 1236
7841 2525
7853 399
7860 1352
23603 8564
7847 1236
7850 124
7858 1236
7861 2451
7909 329
7919 1236
7926 1236
7929 188
7931 1460
7942 1257
8002 2898
215807 520
216784 16962
7990 2525
8063 2931
7994 1241
8008 2535
8040 74
8056 1460
8052 399
8054 1588
8104 386
8065 1236
8147 347
8243 1814
15665 5660
46054 7670
8088 1236
8114 74
8897 2451
33522 4864
8293 399
14837 4864
8152 188
8164 1782
8158 329
8184 661
8193 188
18052 6432
8224 661
8225 74
8229 955
8230 2936
8231 74
12586 4582
12588 4587
12591 4600
12598 4615
12607 4040
12656 4651
12797 4683
15639 5646
15651 3197
31116 7670
90487 35879
8249 1236
8362 1492
8259 1352
8270 1460
27947 7924
8283 1236
8296 124
8298 1352
8302 1236
8316 329
8330 347
8376 1236
8377 329
8421 1236
8423 1352
8505 2535
8509 1241
8526 1241
8548 74
8598 520
8601 1492
8641 2190
439314 185558
8604 1241
8605 124
8606 1390
8630 329
8967 1609
8632 329
8866 386
9250 2451
8639 1370
190037 27898
8668 661
8669 2936
8705 2451
8690 1492
8694 2299
8691 124
8699 2451
8717 1241
8719 1228
8725 399
8728 1492
8742 1228
8743 1241
8853 417
8873 1352
8893 2098
8899 74
8898 661
8956 1492
8907 1492
8910 2525
46334 7670
8916 347
8919 1241
8927 2535
8936 1492
8924 1236
8933 238
8928 1236
233531 27384
8948 520
8950 302
8955 1492
8972 2151
8994 1236
29031 9444
8990 74
10386 392
9055 1236
9068 1241
9071 1272
9062 1492
9112 3281
9100 661
9101 3252
9110 1228
9126 1241
11630 761
22524 7924
9184 1236
14339 4864
9224 124
9225 74
9284 2451
14213 4864
9298 869
16264 5097
348248 164463
9311 1471
23023 4864
9305 1236
9309 1241
9315 74
9324 1236
9385 2525
9330 1236
9339 1588
9350 124
9353 2599
9416 1492
9418 520
18421 6432
9501 2708
9562 1648
9483 1236
9498 1631
9534 2451
9575 1236
9602 2451
9617 61
9618 1492
20158 392
9619 1236
99665 26076
9622 1236
9631 622
9640 1918
9666 1370
16694 1341
9685 1236
9694 1272
9687 1492
9719 1236
9746 3460
9710 1233
9743 1255
9721 1236
23366 1172
12469 4552
12503 373
9752 2525
9761 1241
9777 1241
9778 1618
9804 386
9813 3527
9816 1588
9817 2525
9843 3515
9844 1390
9878 3540
9880 1352
9909 869
9910 386
9972 124
9986 3197
10047 800
28786 9357
10054 1655
150318 43351
10058 74
10077 3460
10092 1241
10093 1236
10162 347
10164 3395
10196 3415
10343 3601
10231 1588
10259 975
234238 66086
10273 520
21034 47
10310 2714
47116 761
10314 2936
10316 1876
10367 1236
10368 2451
10370 74
10414 1492
10439 520
10443 3281
10472 1492
10474 1782
10438 347
10447 1588
10466 661
10503 3540
10465 661
10468 2714
10507 1257
36392 12200
10471 3752
10520 399
10529 3064
10534 1241
10567 1236
10589 2146
10575 1370
10583 520
10588 3735
10584 1172
10587 1352
10628 1727
188947 83408
10622 1241
10626 1255
10672 3018
232902 105689
10677 2936
10678 3197
10691 1236
17021 6162
21820 7924
10697 1924
10698 74
10699 1370
10702 1588
10703 74
10711 661
10712 1588
90579 35991
10758 1390
10770 383
10771 329
10761 329
10765 2058
10775 3876
10780 74
10832 124
10887 3281
10830 1241
10839 1255
10868 2151
10874 1255
10958 377
10959 1255
11187 4066
10996 1924
10997 1255
11004 1236
11013 1390
11025 3632
11040 399
11045 124
13537 4864
11051 1236
11052 3540
11056 1236
11113 761
11124 2451
11071 2714
11072 4014
11253 4066
11274 2525
11278 2936
11370 1272
11266 1236
43182 12998
11322 930
11323 2151
11324 1588
11367 1272
11342 2151
11369 1272
11401 2151
11402 124
11422 3970
12558 3572
11452 3624
11460 124
11457 2525
11469 1631
11503 1241
11504 124
11509 520
60958 4552
11530 1172
11531 1492
11547 1588
11548 1492
11563 1272
11573 1341
11609 4131
11632 3281
11649 1241
11663 1501
11710 373
11703 1272
11704 1039
11712 1588
11716 1492
11718 373
11783 955
11788 3281
11805 4202
21631 7902
41278 14215
32415 6126
32416 386
11808 3018
11810 829
11990 9624
11811 3018
11812 2936
11813 4248
11814 829
11823 1814
11828 3694
11874 1272
11877 4034
11894 4191
12162 4461
13305 4107
190375 65572
11942 4292
16404 4864
11886 1492
11888 377
11910 4191
11911 3936
11918 3887
11941 3887
11944 966
11945 369
11947 3281
11958 3360
15595 1341
11988 1241
11989 3066
12015 3018
12060 1241
12047 4066
12118 3811
12141 1345
12158 3281
12099 2451
12101 124
12117 1876
12124 4306
12155 4289
12159 2843
12163 3281
12171 1241
12177 1272
12184 1492
12186 829
12193 1241
12195 2451
12192 1255
12252 392
12205 2525
12207 377
12247 3281
13379 4883
12210 1631
12220 29
12222 124
12293 188
15424 4864
12747 4657
67624 25620
12311 74
12316 4483
13056 429
403895 2451
406089 2451
12336 3018
12366 1341
12387 761
12364 2190
12372 329
12398 1337
286242 117725
12363 2451
12375 2146
12412 3970
12468 4552
12414 124
12432 930
12438 329
12467 4552
13621 4864
12446 329
12448 2190
12449 2151
12464 329
12472 4554
12522 373
12529 3066
12549 1576
18041 6564
12603 930
12610 4306
12628 329
14097 4864
23047 2451
12635 392
13292 4857
12663 1370
136078 26969
12665 329
12667 2451
12817 2451
12858 3064
12859 2451
12737 4657
12738 4552
12746 1588
12748 329
12761 124
12763 329
12793 4657
12794 329
12837 373
17892 6499
12809 4574
12860 4257
45418 16383
12842 1370
12845 4202
13533 4112
13612 4864
12985 329
13053 2445
13051 4769
13819 4864
13061 1272
13064 1255
13077 29
13087 829
13254 4552
13520 3540
13158 520
13304 4107
13331 1345
13962 5012
13970 103
21805 7924
13238 1390
13241 4657
13274 1458
13262 2643
14268 4864
13267 4552
13287 4554
13285 3970
13286 1635
13291 2433
13307 4552
13357 74
13364 1918
13377 4552
13384 1353
13389 2151
13390 3066
17884 6499
141219 4552
13406 2525
95666 38454
13427 1353
13430 3936
13453 4551
14267 4864
13497 4916
13508 74
13572 2151
13484 2190
13490 4864
16325 2451
13608 1255
173011 76503
13583 1390
13601 3281
13587 1492
13592 520
285964 117725
13633 1782
13646 4945
28260 7924
370033 176093
13656 329
174682 70460
13724 329
13745 4191
13761 4552
13936 4864
16377 5912
13768 74
13769 4552
13853 1492
13854 1739
13862 2599
13910 4237
13981 124
89911 35354
13990 2535
13994 5020
14031 1492
14037 4864
14636 4210
14794 4864
14075 3018
14076 4864
14077 29
14087 5068
14088 2535
30285 9939
14084 29
14085 347
14086 1390
14092 4864
51347 14202
407717 40110
14150 4864
14161 4483
55642 21546
14166 2151
14167 1501
14183 4864
14190 1631
14192 124
14229 1341
14236 5113
14187 1390
14188 4864
14193 377
14242 4112
14249 2525
14253 124
14264 1918
14244 47
14247 4337
14248 347
14256 4864
14278 4657
14285 4976
14355 27395
14358 1255
14413 1272
14386 369
17695 6432
14449 4864
19718 5477
14513 4864
14516 2190
14570 1390
14601 2190
14572 124
14605 520
14611 74
14614 124
14624 2525
14634 2936
14641 3970
14642 5068
14702 5253
14718 3066
90722 24142
14801 4337
14809 5223
14899 2190
14928 4864
15315 2451
337417 2451
14889 4984
14891 4887
14895 3677
14909 4864
128094 7911
14944 4864
14976 40
15032 3811
76265 4552
87936 34445
14986 124
14989 373
14990 670
15015 1201
16606 4552
21345 66
111137 44126
14974 5020
14983 124
14984 4864
14997 4864
15004 74
15006 4864
15008 829
19502 6432
15059 124
15060 4864
15084 1945
24366 8868
33953 11275
15094 520
15115 1272
15101 966
15153 5441
15105 4864
15151 124
15136 4976
15141 2151
15144 4210
15207 1486
15215 1492
15233 1345
15243 124
15250 4237
15264 74
15367 2535
15369 4976
15386 353
15389 124
15518 1876
15530 4438
15519 1501
16085 5563
15592 1876
15600 74
15620 392
15669 5144
30415 1272
128937 56424
15648 2525
15662 4864
15643 955
15644 1631
15701 4864
17563 6384
15743 1588
15965 4864
15744 4864
41671 2451
15768 2525
15775 1492
15804 2525
15867 4551
15810 5729
15815 5732
15849 5739
15870 232
15890 3948
15969 2828
15869 3099
15991 5771
15974 5669
128516 56188
15967 5528
16006 1492
15982 869
15985 5223
16021 520
55208 27384
16049 1335
16050 1492
16062 4864
16103 1236
16104 4864
16108 3099
16101 4864
16102 1236
16115 3329
16116 1492
16226 4864
16229 1492
16230 1656
16232 3970
16240 3397
16406 4864
16529 2451
16393 1236
16399 5063
16420 3811
16487 5646
17582 6189
60349 2751
16563 4864
16630 2525
16599 1236
16604 1345
31553 10379
16677 4864
16695 1390
16679 4864
16687 2451
16682 4864
16683 124
16703 2525
55300 21432
16717 5928
16730 4312
16815 4237
16823 4636
17880 6432
186878 35340
16853 5644
16854 124
17077 1236
53316 16770
17089 520
17090 1588
17097 4864
17131 176
46974 25385
46980 7670
68918 9887
232438 29639
17145 124
17150 3197
17173 5447
17174 5646
17186 3811
17225 4864
17204 1196
18334 6695
17250 2525
17375 5563
17260 124
17261 392
17364 520
17386 6324
17427 3099
17442 5223
17561 4864
20740 5379
20776 3811
17605 5379
17609 4552
17595 386
17615 4646
17657 6412
17677 5223
17679 4636
24437 5020
24442 1255
17733 124
17739 386
17740 6446
32131 4864
17769 176
17776 4864
17901 3099
17926 4864
17992 2525
46315 16690
18071 1631
18086 6004
18093 5885
18610 6800
18843 2451
93189 37161
18116 6126
18124 6560
18177 4864
18186 5885
18233 3099
18243 4983
18257 1272
18259 955
18262 4864
18283 124
18318 2451
18350 4864
18412 6456
18414 5379
18444 2535
18451 3540
18450 6004
18452 5646
18521 1236
18525 4864
18529 1325
18581 1341
18541 6004
18554 6686
90081 35354
18564 4864
18569 124
18637 6089
18627 6775
28500 9199
18633 74
18634 5374
18635 1588
18643 4864
18684 6089
18686 5374
18810 2525
18940 6004
18797 520
18809 1492
18831 1390
18859 2451
148003 64951
18856 1325
18870 6374
18894 6126
18897 6004
19044 74
19051 5379
29631 3811
19085 5020
19095 2715
19098 1492
19199 520
19210 1341
19296 1656
19324 4864
19303 7041
19306 5563
19325 5374
19641 188
19350 4864
19351 6089
21811 7924
19362 520
19363 4864
19381 1236
19389 3197
19409 1236
19413 1325
19640 4864
19649 1325
19645 1325
19654 1390
19692 1236
19701 4864
19706 2525
19734 6432
19739 1236
19749 1341
19753 2525
19778 124
19784 6432
19792 5374
139190 2451
19780 1236
19783 6432
19829 3099
29329 4435
19817 6911
19823 124
19819 1236
19820 124
19826 1458
19863 4864
19914 7282
62822 8007
19861 124
19864 6432
78644 26076
19887 2151
19889 520
20004 1492
20244 6432
66000 4552
68068 2843
128795 55446
232748 24873
20036 5020
20037 4066
20039 1255
45501 16691
20072 1236
20578 2451
20124 930
20125 1492
20162 6974
20163 124
20205 7142
20210 7409
20230 6089
20263 7142
20266 869
20334 5931
20977 124
20338 4919
149572 59139
314250 63097
20375 7050
20383 5931
20384 2525
20404 1492
21971 7924
79744 4552
20431 7485
20434 124
20438 5379
20439 7375
20497 1341
32053 4864
20461 4887
20463 5473
20488 3811
20544 4160
77028 4552
20483 5931
20494 6324
20498 7507
20607 1501
21823 7964
20620 520
20623 124
20627 3540
20645 7433
20667 2525
20680 1325
69297 9205
28367 4864
28432 7924
31015 5477
20715 1325
20719 7433
20732 2525
20743 3099
20812 7330
484867 234048
20935 1486
21222 4864
20818 7433
20851 1255
20827 1325
20829 7433
20835 667
20885 29
20861 6634
20868 4864
20922 7433
20923 520
20948 1501
20949 1492
20956 1325
20967 1345
20963 1492
20972 7433
21027 1325
21042 5379
21106 7711
21107 4521
21311 701
21316 5201
21310 373
21342 869
21363 701
94377 35024
21331 5563
21356 1325
21357 1186
21389 1186
21431 5477
92513 36834
21338 5563
21339 373
21343 124
32890 10652
32997 10892
219004 42618
21414 1492
21464 1656
21596 2451
38115 3197
21672 1325
21808 7924
21810 7924
22304 1236
21686 2451
21689 7924
21719 124
21906 1492
21914 7924
34036 4864
21817 2525
21822 2451
22459 6986
116690 347
390581 180269
21867 1469
21868 5374
21872 7670
33516 10522
54277 21102
21893 3970
164890 73081
21883 7330
21884 1255
21908 7433
21910 5374
21934 74
21949 7924
23634 8626
24815 4864
41839 14443
21960 5477
21963 373
22013 7924
22016 2151
22025 1172
47109 12810
22020 91
22024 5819
22033 6974
22319 8131
22077 6247
22107 7670
22127 7924
22139 1588
22156 520
135441 28958
22202 661
22205 8090
22213 124
30334 9290
22270 3887
22282 2451
22307 3197
22308 7670
22363 6982
22364 1255
22365 5223
22378 91
22380 1631
22412 1588
22413 7924
109524 5176
22546 520
22553 2751
68414 23119
22565 1325
22732 4864
22605 1325
22661 2525
22601 4864
22602 1492
22620 7924
22651 4864
22667 3540
22668 8257
22724 1325
159417 43351
22793 7670
22808 8310
22848 4864
22802 4864
22813 1492
22851 4864
22856 1236
22878 1325
22879 4262
22918 7433
22919 386
22928 1600
334990 50493
22924 1739
22934 1325
22969 1236
22970 2451
22975 6089
23092 1236
23096 3197
23102 7670
23114 7433
23105 2525
23111 3237
215104 52112
23158 1492
23159 7433
23199 1492
23205 7433
23299 8260
23300 8492
23371 124
160857 71344
23403 7670
23443 4066
23444 1255
23452 1236
23475 1196
75106 26633
23520 661
23521 8580
23528 3970
23530 7433
23545 124
23549 1631
23590 7433
23591 1325
23597 8563
23607 520
23609 8154
23623 7670
23641 4887
23649 1325
23650 6247
33490 11088
154216 68079
23677 1236
28924 1255
23685 1631
23691 1501
23736 4864
45527 16421
23768 8556
23771 4887
23799 520
23800 8579
23802 8570
23821 7670
23818 8556
23822 8570
23878 1501
24702 8563
23886 7375
23891 1325
24005 124
64646 4552
24113 1236
24118 4864
24194 4864
24199 124
24293 8841
24303 176
24287 1325
24289 8521
24310 8563
132910 36935
24330 2751
30467 4173
30557 8075
24317 1492
24333 4864
24370 4463
24378 8066
24428 1236
24430 8570
24462 74
24470 2525
24525 7670
24581 107
29264 9542
24590 8563
62363 23473
24672 1656
24674 1492
24772 5374
24775 347
24806 1945
24809 4864
24805 5931
24808 791
24853 1655
24854 898
24860 335
24861 3395
24870 898
24871 871
24872 11227
24882 612
24883 1225
24913 335
24914 417
24915 775
39325 1255
24924 3925
24925 8895
24936 775
24937 8895
24939 5563
33711 11157
87360 34393
25039 4
25040 335
25071 3395
193047 85354
25079 1655
69044 4552
25083 1207
25084 884
25085 335
25132 417
150202 43351
25141 335
25142 6136
25144 3395
25146 417
25147 335
25148 775
25182 417
25184 4578
25217 335
25218 3395
25265 3825
25267 335
25279 2535
25280 4551
25282 871
25325 2715
25326 4210
25370 4210
25371 5563
25405 871
25406 6749
25408 2715
25409 4578
25452 8895
25456 3550
25499 2498
25501 5563
25510 871
25511 2498
154795 26969
25525 8895
25526 4551
25540 8895
25541 2715
25566 4550
25568 1576
25592 2498
25593 8202
25658 8895
62147 23473
25686 2715
67102 8563
25699 2715
25701 8895
25709 8895
25710 8521
187281 43351
25760 2715
25761 8895
25781 520
25783 5646
25798 4551
25799 3550
25807 8895
25808 898
25884 8895
25885 4320
25925 8895
25926 1655
25969 335
25972 3550
25980 417
61804 4646
25984 3550
25985 8895
26008 775
26009 775
26062 8895
26063 871
26141 2872
26142 5902
26154 2715
26155 5646
26178 5902
26179 8895
26180 5089
26181 6440
28244 7924
28278 4864
53698 6432
26183 1225
26184 115
26258 520
72952 24142
26272 8895
26273 4551
26276 2535
26277 7349
28687 871
26318 4210
26319 871
26365 2715
46268 12023
26373 2872
67492 17556
26409 2715
26410 1655
89548 26076
26452 5902
26453 4210
26455 8895
26456 775
26457 417
26500 8895
26502 4578
26508 2498
